OBJECTID,name,dam_name,district,dist_sym,division,div_sym,dry,dist_to_infest_km,surface_area_km,connectivity,num_connections,perc_open_water_25mi,perc_perennial_snowice_25mi,perc_dev_openspace_25mi,perc_dev_lowintensity_25mi,perc_dev_medintensity_25mi,perc_dev_highintensity_25mi,perc_barren_25mi,perc_forest_25mi,perc_shrubscrub_25mi,perc_herbaceous_25mi,perc_haypasture_25mi,perc_crops_25mi,perc_wetland_25mi,perc_open_water_50mi,perc_perennial_snowice_50mi,perc_dev_openspace_50mi,perc_dev_lowintensity_50mi,perc_dev_medintensity_50mi,perc_dev_highintensity_50mi,perc_barren_50mi,perc_forest_50mi,perc_shrubscrub_50mi,perc_herbaceous_50mi,perc_haypasture_50mi,perc_crops_50mi,perc_wetland_50mi,mean_elev_m,mean_slope,perc_alluvial_25mi,perc_eolian_25mi,perc_glacial_glaciofluvial_25mi,perc_colluvial_25mi,perc_organic_rich_25mi,perc_proglacial_25mi,perc_resid_volcanic_art_wat_25mi,hardness_range,min_hardness,max_hardness,surface_ar,winter_total_precip,spring_total_precip,summer_total_precip,fall_total_precip,winter_mean_temp,spring_mean_temp,summer_mean_temp,fall_mean_temp,winter_min_temp,spring_min_temp,summer_min_temp,fall_min_temp,winter_max_temp,spring_max_temp,summer_max_temp,fall_max_temp,winter_mean_dewp,spring_mean_dewp,summer_mean_dewp,fall_mean_dewp,winter_min_vpd,spring_min_vpd,summer_min_vpd,fall_min_vpd,winter_max_vpd,spring_max_vpd,summer_max_vpd,fall_max_vpd,mean_ndci_fall,mean_ndci_spring,mean_ndci_summer,mean_ndci_winter,min_ndci_fall,min_ndci_spring,min_ndci_summer,min_ndci_winter,max_ndci_fall,max_ndci_spring,max_ndci_summer,max_ndci_winter,mean_total_visits,min_Ca,max_Ca,avg_Ca,min_pH,max_pH,avg_pH,infest_status
81,Keystone Lake,Keystone Lake,Tulsa District,SWT,Southwestern Division,SWD,No,13.5504764,90.41614154,None,0,2.7677653,0,5.129595475,3.409205255,2.474861558,1.250800026,0.235935926,35.99610036,1.770534096,33.93438691,10.99156071,1.578780298,0.460474082,2.631225897,0,3.941183874,2.27523722,1.436968844,0.588378219,0.183600763,28.75994772,1.488503081,33.85200038,18.57536361,4.942452041,1.325138345,223.238806,0.460656004,8.698291993,0,0,0,0,0,91.30170801,119.0-325.0,119,325,90.41614154,136.8558006,325.5356903,310.9496918,244.282692,4.284966469,15.29346657,26.65589968,16.27959983,-3.171000004,3.678499937,19.50860023,3.459100008,11.83399963,25.89529991,33.58449936,29.03909874,-1.62533325,8.714266698,19.93263308,9.997200092,0.623499751,1.132400274,1.929402351,0.913300812,9.040800095,16.4843998,29.81889915,22.36899948,0.18285994,0.049799083,0.107373148,0.047786978,0.00417953,-0.121981114,0.027257029,-0.127487155,0.720090454,0.146970056,0.342085693,0.245299987,2193077.588,43.15883636,70.19613647,52.52297217,7.535499573,7.905189991,7.791000208,1
206,Lac Qui Parle Lake,Lac Qui Parle Dam,St. Paul District,MVP,Mississippi Valley Division,MVD,No,14.27322468,25.21964345,Dam,1,2.301064793,0,2.891242221,1.048874076,0.464237983,0.12218645,0.152185226,0.865229177,0.001259394,0.530179877,2.862238367,79.09233931,9.66896313,3.287872095,0,2.862528676,1.079817033,0.53340266,0.129452505,0.132616818,1.658180992,0.017368642,4.483956382,5.982359899,72.73852824,7.093916057,285.1025641,0.304296251,96.07850134,0,0,0,0,3.921498662,0,325.0-400.0,325,400,25.21964345,54.67860031,176.1667976,287.4236908,157.700695,-8.854099751,6.744799733,21.02816582,8.515900026,-16.11209869,-6.725800037,13.9460001,-5.1802001,-2.372200012,21.1019001,28.48519897,23.65789986,-11.52306652,0.565133323,15.06623332,3.134266774,0.214300007,0.343399882,0.678500593,0.393599957,2.105799913,16.85639954,20.71839905,17.31459999,0.107059455,0.019714187,0.149276243,0.008854015,-0.024389422,-0.052062196,0.024896997,-0.035210709,0.361495753,0.212741534,0.248373214,0.100267834,33708.54545,102.829895,202.4310913,151.0582812,7.934747696,8.21295929,8.046607484,1
342,Lake Allatoona,Allatoona Lake Dam and Powerhouse,Mobile District,SAM,South Atlantic Division,SAD,No,110.4095667,39.16683465,None,0,1.469550466,0,14.06702608,10.34011398,5.603849243,2.585178344,0.280432221,49.93717569,1.492391778,2.337338341,10.26797225,0.567789619,1.051181984,1.8297013,0,10.98919709,7.976662576,4.034545079,1.884198441,0.269529778,54.65324742,1.788548054,2.599718332,11.76404833,0.72089461,1.489709003,260.7321429,0.410217023,0,0,0,0,0,0,100,21.0-45.0,4,150,39.16683465,362.029686,337.23069,319.6715927,292.2116928,6.398166656,15.75099977,25.24586614,16.5329663,-0.4296,4.730099678,18.47710037,4.17320013,13.26309967,26.36590004,31.54589844,28.34549904,0.823566645,8.892233213,19.52873357,10.95773268,0.529399753,0.854300976,1.032601476,0.590700269,8.682999611,18.90200043,23.7098999,20.20369911,0.01967179,-0.027182105,0.010222462,-0.050977841,-0.054761608,-0.142503897,-0.070098098,-0.153167823,0.096916787,0.072166911,0.073584441,0.064564211,5900659.74,6.12093401,9.947715759,7.512297566,7.110111713,7.257052898,7.136749951,0
195,Lake Ashtabula,Baldhill Dam,St. Paul District,MVP,Mississippi Valley Division,MVD,No,82.90883053,22.03735503,None,0,2.883145618,0,2.576427046,0.659883545,0.241295272,0.052992089,0.078111861,0.718470238,0.043279857,4.67845405,8.062618836,73.5911864,6.414135192,2.698506219,0,2.886675279,0.647998386,0.238361042,0.050119555,0.080449266,0.81230444,0.028819089,3.681624806,9.926530982,72.68908828,6.259522655,390.6153846,0.462773513,0,0,13.06711355,56.05329845,0,30.879588,0,325.0-400.0,325,400,22.03735503,44.55379868,131.3107967,247.7615891,126.429697,-11.56133302,4.27219979,19.29496574,6.233366648,-18.50589943,-9.175899506,12.35639954,-7.275300026,-5.358200073,18.61839867,26.4333992,21.26529884,-13.85000006,-1.075366696,14.00956662,1.640900135,0.215399981,0.292700142,0.65530163,0.337100029,1.262699962,13.5036993,17.21139908,14.37389946,0.032392168,0.011985475,0.094229421,0.011707011,-0.130935074,-0.072269145,0.032726975,-0.0013437,0.176143225,0.076947255,0.209598065,0.033331305,287401.4198,71.64636993,93.01868439,79.56786271,8.197838783,8.51243782,8.383764496,1
153,Lake Barkley,Barkley Dam,Nashville District,LRN,Great Lakes and Ohio River Division,LRD,No,2.538232982,183.036373,None,0,5.411994247,0,5.222425905,1.517731457,0.7589596,0.291700374,0.154292135,50.08902889,0.728137427,1.062617242,14.45840891,16.67189541,3.632808413,3.192422735,0,4.806246122,1.500579836,0.6907377,0.259403496,0.1628029,45.40664838,0.584593283,0.864361824,14.51346691,23.61389156,4.404845256,109.8955224,0.424296119,0.405487101,0,0,0,0,0,99.5945129,45.0-119.0,45,119,183.036373,330.4566879,397.5187912,319.0176926,294.7238998,3.631099939,14.6656332,25.34803263,15.54153283,-2.63380003,3.411899805,18.65180016,3.319700003,9.794499397,25.64529991,31.92819977,28.2533989,-0.969300007,8.121533076,19.82523346,9.777866522,0.489599496,0.92770052,1.048099399,0.772499859,6.423099995,17.14780045,23.57600021,20.46010017,0.078077882,0.04636163,0.083758093,0.007454067,-0.051129513,-0.023887818,0.031902472,-0.100887517,0.173062538,0.145820483,0.171850938,0.114049149,3121167.785,16.67459869,63.05465317,35.45820982,7.412505627,7.760602474,7.566547693,1
308,Lake Bonneville,Bonneville Lock and Dam,Portland District,NWP,Northwestern Division,NWD,No,975.7946515,79.98317328,Lock and Dam,1,1.743306106,0.124323902,2.905107004,1.547492556,0.668662503,0.185168201,0.423274787,50.3918634,13.28826348,14.4263146,1.912093766,11.06731842,1.316811281,1.506143219,0.090407935,2.806119127,2.390096213,1.721953185,0.660028779,0.689870439,43.66809994,13.21054515,20.53076298,3.329189217,7.871000428,1.52578339,30.37878788,3.745008065,0,0,0,0,0,100,0,45.0-119.0,45,119,79.98317328,381.5436935,171.6266937,34.45169926,211.2894974,2.636766553,9.764833132,18.7101663,10.80669975,-0.993599951,0.967799962,9.32460022,1.103699923,8.151899338,20.28820038,28.18839836,24.56970024,0.037200004,3.572799842,9.641633352,5.189099868,0.220300242,0.37650016,1.561799288,0.232499883,4.42840004,15.4095993,26.64769936,20.94050026,-0.024258868,-0.023439908,-0.012069424,-0.010578281,-0.113871816,-0.158275259,-0.100910747,-0.095195322,0.04922048,0.074321521,0.077145458,0.059049409,758126.9091,9.906802177,15.95283985,13.61937775,7.539088726,8.023915291,7.742439408,0
327,Lake Bryan,Little Goose Lock and Dam,Walla Walla District,NWW,Northwestern Division,NWD,No,932.0705898,39.83539546,Lock and Dam,2,1.046992149,0,1.693938302,0.9761207,0.47487239,0.066454614,0.010661991,2.064452122,9.495715717,29.28790311,2.487602308,51.92572595,0.46956064,0.702141853,0,1.671372799,0.961656003,0.513183515,0.070505481,0.021438221,13.35889646,12.62190609,23.03469079,1.583317232,44.56987316,0.891018401,204.952381,2.157542843,0,0.056499729,0,0,0,99.94350027,0,45.0-225.0,45,225,39.83539546,147.1706963,116.4576988,40.911798,94.46780014,2.349366546,10.837533,21.38639959,11.69073311,-1.886199951,1.411299944,10.57730007,0.906699955,8.390399933,22.10429955,32.21369934,26.57069969,-1.40473328,2.944433292,7.597166538,3.416133324,0.449699908,0.90280062,2.594599724,0.606000185,5.563199997,18.82549858,40.32119751,27.62109947,-0.002681041,-0.080264983,-0.023259364,-0.056248495,-0.234795032,-0.277099096,-0.087206171,-0.310721207,0.215219184,0.053079523,0.13268676,0.04120838,271458.7727,16.42170715,20.85393143,18.93314477,8.009723663,8.151479721,8.119290509,0
322,Lake Celilo,The Dalles Lock and Dam,Portland District,NWP,Northwestern Division,NWD,No,977.2282859,36.04678425,Lock and Dam,2,1.837325792,0,2.3920646,1.071005238,0.45156833,0.102026441,0.081869572,20.2344015,20.55895977,30.44569669,0.409206219,21.72227257,0.693603289,1.221334994,0.104787232,1.821083553,0.856872251,0.294292812,0.062995694,0.460350804,29.55218191,17.75638136,29.84699661,0.451085634,16.61891411,0.952723035,55.3968254,3.398279445,0,0,0,0,0,100,0,45.0-119.0,45,119,36.04678425,148.5978012,67.86190033,19.67759943,77.83989716,2.955666622,11.08526643,21.25209936,12.02633317,-0.814999998,1.791000009,11.20119953,1.624300003,8.67689991,22.10369873,31.33509827,26.75319862,0.100066658,3.939700007,9.838433266,5.056566477,0.281400323,0.677300394,3.244499445,0.465999991,4.884200096,18.08619881,34.79330063,25.77319908,-0.013597259,-0.021090465,-0.027934179,0.050985636,-0.095506243,-0.155601144,-0.085633565,-0.172540718,0.097256287,0.08030389,0.018127979,0.813261649,451564.8636,11.14473915,17.74632263,15.69140182,7.903737068,8.023915291,7.951455429,0
378,Lake Clementine,North Fork Dam,Sacramento District,SPK,South Pacific Division,SPD,No,237.965493,0.912792888,None,0,0.893182765,0,7.556375979,3.378048512,3.7314936,1.057684101,0.33639036,49.11944258,14.33500788,13.55409533,0.324961267,5.212005623,0.501312002,2.08865583,0.000279181,4.387572724,2.369190035,2.929733923,0.964353248,0.547126299,41.70641782,13.55223856,12.53955323,0.470157053,17.6542476,0.790474493,271,1.400011063,0,0,0,0,0,0,100,45.0-119.0,45,119,0.912792888,474.2509003,257.9136925,13.59789956,144.3077002,8.686999639,14.36453279,23.88579941,17.32483323,3.30250001,5.967700005,13.65409946,6.081500053,15.10779953,24.84059906,33.81829834,30.8701992,3.602533182,6.790099939,9.837799708,6.040166537,0.677100241,1.100899696,4.378400326,1.410400033,8.949199677,21.39760017,40.79689789,35.1678009,-0.001448635,-0.125890671,-0.064957666,-0.006237913,-0.134414416,-0.488719179,-0.2498464,-0.110788662,0.176781436,0.021992238,0.091092967,0.064745731,NA,5.835015774,7.937664509,7.737213388,7.247445583,7.260978222,7.248735686,0
152,Lake Cumberland,Wolf Creek Dam,Nashville District,LRN,Great Lakes and Ohio River Division,LRD,No,68.03679026,186.43642,None,0,2.411985285,0,4.522999107,1.954589969,0.895145053,0.266018333,0.272329809,65.45016971,0.914986199,0.966918089,19.83004055,2.312139516,0.202678377,1.512057392,0,4.504364234,1.850809287,0.863783347,0.258541784,0.252895528,63.03095545,1.075019869,1.257275091,22.38357346,2.85578418,0.154940378,234.2547529,0.784534439,0,0,0,8.560193004,0,0,91.439807,45.0-119.0,45,119,186.43642,344.0575867,378.8338013,348.3256912,264.502594,3.157299916,13.25153319,23.7614994,14.37376595,-3.432899952,1.507399917,16.64340019,1.602299929,9.531999588,24.67679977,30.44669914,27.26039886,-1.201366623,7.199733178,18.78056653,9.018299818,0.36169976,0.472399473,0.295298994,0.357900411,6.413599968,16.33129883,21.02319908,19.18359947,-0.008098369,-0.05178467,0.025196817,-0.052893092,-0.143833869,-0.194302057,-0.047708726,-0.183689957,0.173417198,0.103181578,0.158968206,0.093127754,2301130.498,12.83834076,59.47094345,31.1660165,5.398816109,7.687070847,7.170852788,1
298,Lake Francis Case,Fort Randall Dam,Omaha District,NWO,Northwestern Division,NWD,No,0.54250904,343.2766534,Dam,1,3.849815252,0,2.078349584,0.419481296,0.139949227,0.027185753,0.074581292,2.77965896,0.263142455,43.6507833,10.10770688,34.11754338,2.491802628,2.2360554,0,2.196409629,0.4933328,0.185222551,0.041703756,0.07370305,2.06856621,0.201635175,42.41709772,9.718556027,36.96270932,3.405008362,413.3570128,0.706648906,0.281535812,2.002993612,0.345759531,7.985236409,0,0.203680937,89.1807937,119.0-325.0,119,325,343.2766534,40.7336998,186.1726971,253.3957977,128.4596977,-5.358833313,7.748733123,22.06686592,9.514933268,-12.56339931,-5.200500011,13.75079918,-4.727900028,1.523999929,20.78849983,30.6160984,25.05929947,-9.305833499,1.017866512,14.96339989,2.816100121,0.342399806,0.496500105,1.604200363,0.658900142,4.025099754,15.26979923,26.92819977,20.57169914,-0.081725236,-0.017214279,-0.011783694,-0.009563349,-0.22806317,-0.218558331,-0.173042794,-0.196879783,0.636163175,0.107402032,0.086548173,0.151069814,646424.5724,56.45549393,177.0640411,99.59497029,7.768660545,8.298178673,8.181030134,1
185,Lake Greeson,Narrows Dam,Vicksburg District,MVK,Mississippi Valley Division,MVD,No,116.1787807,28.17046327,None,0,1.119811454,0,3.583256061,1.082593044,0.307269157,0.061579086,0.233982632,65.41676119,6.573612122,4.951352139,13.61230099,0.045359937,3.012122184,2.348732263,0,3.204999049,1.495422769,0.530878761,0.153894948,0.216946509,61.31864391,5.004436685,4.196050402,14.06002019,0.80750507,6.662469453,172.0652174,0.588525914,0,0,0,31.65430836,0,0,68.34569164,21.0-45.0,21,45,28.17046327,348.2387009,448.8387909,327.8336945,353.4655914,6.066399733,15.7592996,26.00639915,16.62029966,-1.272400022,4.410200119,18.89850044,3.820899963,13.62489986,26.28170013,32.94120026,29.44029999,1.101633327,10.20386648,20.48826536,11.38753351,0.335300058,0.631199777,0.71780014,0.348402232,8.992799759,16.46870041,28.15829849,23.10039902,0.084018169,0.002228353,0.052757634,-0.008676083,-0.010195184,-0.106024938,-0.013595782,-0.111628858,0.196908853,0.062237123,0.143204114,0.107121116,760535.5859,3.898343563,9.649703026,5.092430871,6.558825016,6.792150021,6.580910675,0
328,Lake Herbert G West,Lower Monumental Lock and Dam,Walla Walla District,NWW,Northwestern Division,NWD,No,952.5180183,26.74158017,Lock and Dam,2,1.145888139,0,1.420723756,0.673497124,0.364083829,0.042504121,0.00756093,0.67070877,15.15907925,31.42183492,1.744956056,46.919224,0.429939109,1.385372217,0,1.66378506,1.359163555,1.010918312,0.154048288,0.018993751,6.964537486,15.2967177,22.93024627,1.251585253,47.17786587,0.786766237,178.0576923,2.240432454,0,0,0,0,0,100,0,45.0-225.0,45,225,26.74158017,101.8988991,80.69679832,30.65569973,69.24879932,1.466533323,10.66636642,21.12896665,11.18463278,-2.640100002,0.782700002,10.10680008,0.173799992,7.682999611,22.64649963,32.02959824,26.29699898,-1.60223333,2.35106656,7.643566608,3.316333334,0.322999805,0.863000035,2.675100088,0.536399543,4.949999809,20.45800018,40.01079941,26.80579948,0.020232495,-0.052472762,-0.013857797,-0.00742033,-0.258910674,-0.175867079,-0.088325627,-0.315065336,0.721850516,0.051218051,0.063556586,0.798348003,124439.4545,20.85393143,23.22744751,22.3998948,8.084880829,8.147418976,8.122281562,0
371,Lake Kaweah,Terminus Dam,Sacramento District,SPK,South Pacific Division,SPD,No,214.2522832,7.541809612,None,0,0.330952249,0.002709569,2.379740186,1.55084313,2.010253562,0.489615963,2.452713795,19.48232153,17.34233197,30.51648534,0.325902598,22.66438652,0.451743584,0.420577207,0.080205417,2.043389967,1.259689563,1.594372469,0.525934996,3.967226751,17.4892528,22.7364288,21.35256564,0.337141626,27.60115837,0.592056405,222.5384615,3.20671563,0,0,0,0,0,0,100,45.0-119.0,45,119,7.541809612,209.3256989,126.6806984,8.764699936,57.82469869,9.60923322,16.56989924,26.60119883,18.764733,2.986599922,6.508100033,15.39789963,5.985699654,17.29259872,28.78319931,37.08869934,33.4652977,3.553299983,7.857199828,11.47796631,7.583566666,0.725099623,0.592899084,5.632401466,1.185099721,10.5199995,29.04829979,50.23169708,40.32619858,0.02861104,-0.070167643,-0.033847533,-0.0357673,-0.208478591,-0.211051248,-0.146053653,-0.078434697,0.178253687,0.040795933,0.027948985,0.007638899,458959.1818,7.889212608,10.19009781,10.18461494,7.530526161,7.633499622,7.633254243,0
326,Lake Koocanusa,Libby Dam,Seattle District,NWS,Northwestern Division,NWD,No,1028.413746,116.6853485,None,0,1.25491206,0.009127888,0.491460929,0.261152341,0.093293924,0.009786188,0.200275667,60.49003515,10.69183213,1.91992329,0.104252207,0.020776583,0.546621634,1.315453543,0.026360603,0.512111214,0.314443138,0.119169441,0.022132589,0.386989469,50.66539636,10.29559595,1.807966734,0.455013396,0.667765502,0.855968209,756.4411765,2.624758978,90.40853945,0,0,0,0,0.678713837,8.912746709,45.0-119.0,45,119,116.6853485,279.2126923,236.4046936,145.0506992,217.5718002,-4.818933328,4.009333293,15.29259936,5.010699908,-8.125199318,-4.824899673,5.989599705,-4.516200066,-0.372199982,14.77259922,24.26269913,18.24189949,-7.852933248,-2.01426669,5.276033243,-0.719766696,0.431900173,0.538500428,1.737899542,0.494800419,2.224699974,10.08189964,20.95489883,13.64699936,-0.039789633,-0.019050704,-0.062619745,6.92E-05,-0.498544699,-0.210648361,-0.198280451,-0.060723131,0.09303607,0.046402331,0.019028194,0.042365911,142885.9545,27.56703377,35.39423752,31.00935304,7.790669918,8.207449913,8.037811275,0
395,Lake Mendocino,Coyote Valley Dam,San Francisco District,SPN,South Pacific Division,SPD,No,304.308582,6.895415398,None,0,2.277021166,0,4.868124672,0.582336072,0.364985284,0.125326561,0.036206515,42.57239867,30.37484035,16.66675709,1.00856446,0.625771124,0.497668039,5.652866821,0,3.363758365,0.527418779,0.280537701,0.075534069,0.153022474,29.96410282,22.22990508,22.18344229,0.495338234,1.627508691,0.545860994,229,1.206062932,98.39236701,0,0,0,0,0,1.607632989,45.0-119.0,45,119,6.895415398,518.4124908,227.2168007,14.16369951,147.6547961,8.465866566,13.33100001,21.84823291,15.97006639,2.155499935,4.282700062,10.53889942,4.158800125,15.63319969,24.50189972,33.68859863,31.38049889,3.656666676,6.0722332,10.22076639,6.617266655,0.44359991,0.515699923,1.899999261,0.531100154,9.903100014,21.79929924,41.89719772,37.14149857,-0.13981077,-0.061848942,-0.169119994,-0.064224212,-0.25989202,-0.17734691,-0.345761716,-0.157895185,0.013307524,0.021605671,-0.027287441,0.030873423,414081.3636,21.17907524,21.17907524,21.17907524,7.695185184,7.695185184,7.695185184,0
49,Lake Merrisach/Arkansas Post Canal/Pool 2, ,Little Rock District,SWL,Southwestern Division,SWD,No,0.060253298,41.12015427,Lock and Dam,2,4.69153767,0,1.817593127,1.486426095,0.773836304,0.240325584,0.270646948,7.681305294,0.950037958,0.735703463,0.750392437,53.75211785,26.85007727,3.386292411,0,2.194720165,1.816268177,0.802924305,0.229824567,0.180778141,14.71226538,1.564395445,1.36235991,1.336756392,49.81199441,22.6014207,49.72222222,0.047926088,100,0,0,0,0,0,0,45.0-119.0,45,119,41.12015427,384.681694,408.7366791,256.8356934,298.9466934,7.120066325,17.35343266,26.86986605,17.81473287,1.143100023,6.990200043,21.06970024,6.172499657,13.4034996,27.42700005,32.6427002,29.74829865,2.846833309,11.44163322,21.39909999,12.21243334,0.55120039,1.087799907,1.427999854,0.732199669,7.658199787,18.69579887,23.75179863,22.47850037,0.079670577,0.035864227,0.060656991,0.057477976,0.01940766,-0.012881482,0.033114075,-0.021771918,0.22938761,0.125740188,0.130064101,0.26922044,95723.54545,19.71897507,31.82142639,23.63728975,7.148308754,7.426535606,7.280433532,1
255,Lake Moomaw,Gathright Dam,Norfolk District,NAO,North Atlantic Division,NAD,No,114.6867271,10.25802686,None,0,0.513103309,0,3.070814552,0.838582975,0.323489526,0.087185078,0.078913999,85.45093189,0.711665665,0.920827989,7.601869772,0.229529503,0.173085739,0.324716773,0,3.596330379,1.634362095,0.658515129,0.213627799,0.142679656,78.5850217,1.024967031,1.217538312,11.90008558,0.424255959,0.277899581,492.5714286,1.935466973,0,0,0,100,0,0,0,45.0-119.0,45,119,10.25802686,224.1937943,292.249794,288.8576965,222.3226929,1.359866599,11.3060662,21.68146578,12.45860004,-5.210000038,-0.868299961,14.03489971,-0.324200004,7.709199905,23.51039886,28.96239853,25.10960007,-4.09286658,3.971866449,16.3482666,6.930999845,0.512299836,0.794499874,0.59650135,0.533400059,6.462199688,17.65810013,21.33899879,17.04710007,-0.01065708,-0.010743218,0.020012902,-0.013511924,-0.138748676,-0.152965932,-0.115674398,-0.173253727,0.076380091,0.116445624,0.090705155,0.107748176,NA,10.20971012,14.91000652,10.90803974,7.293715954,7.869062424,7.363548035,0
21,Lake O' The Pines,Ferrells Bridge Dam,Fort Worth District,SWF,Southwestern Division,SWD,No,75.14753057,72.066286,None,0,2.798334331,0,2.932290402,4.188485442,1.733914594,0.602631021,0.351825971,42.02158554,5.183837292,3.713917796,22.0960368,0.002101272,14.37503954,2.986120856,0,2.910603653,4.112632776,1.650514269,0.620152075,0.297874385,36.31163953,3.734588104,3.151912785,26.80128959,1.449706922,15.97296506,69.93,0.265001926,0.469354637,0,0,0,0,0,99.53064536,45.0-119.0,45,119,72.066286,326.2806931,353.9517975,258.9146957,308.8285904,8.702833176,18.14549955,27.84209887,18.84346581,1.630100012,7.442499638,20.99250031,6.429999828,16.03989983,28.41279984,34.65509796,31.40889931,3.457600037,12.19956668,21.17520014,12.94543282,0.513500035,0.894200087,1.33739996,0.559499443,10.25360012,19.4531002,32.33189774,26.32299995,0.104531616,0.045315937,0.067832094,0.040968123,-0.002822201,-0.056374569,0.005610111,-0.016969286,0.238193712,0.111695277,0.14865416,0.094246983,600286.4466,7.602823257,16.14906311,9.070574982,6.906410217,7.21570158,7.06249214,0
300,Lake Oahe,Oahe Dam,Omaha District,NWO,Northwestern Division,NWD,No,62.29711782,1380.296329,Dam,1,4.283875477,0,1.480387431,0.499187216,0.225095491,0.0619688,0.233071967,0.526222854,0.091010275,60.46625693,1.548598261,28.08624028,2.498085017,3.302977581,0,1.535522722,0.421820204,0.159817781,0.038915391,0.180947295,0.492191287,0.145470027,59.56564901,2.158864626,29.13542578,2.86239829,491.6394019,0.394288832,1.623375353,0.030774888,0.035534564,1.589666418,0,0.189409005,96.53123977,225.0-400.0,225,400,1380.296329,34.05679893,133.7137985,206.2537956,94.70669937,-7.269333363,6.501566549,21.1651001,8.463200092,-14.15759945,-6.444900036,12.5692997,-5.35890007,-1.118499994,19.87979889,29.6019001,24.00449944,-10.74936644,-0.216466645,13.6274662,1.762799899,0.299800187,0.445500135,1.33009994,0.595600009,2.852999926,14.80309963,26.7947998,20.32269859,-0.036178312,0.010110894,0.017764492,-0.00319918,-0.208568573,-0.105314416,-0.109692287,-0.199952609,0.27403559,0.086818773,0.150602115,0.050058651,1964527.364,42.35832214,265.8457642,106.1088839,7.940740585,8.508785248,8.264561253,0
334,Lake Okeechobee,Herbert Hoover Dike,Jacksonville District,SAJ,South Atlantic Division,SAD,No,844.5908724,1782.503341,None,0,11.20704231,0,3.067327752,2.137726007,0.846744455,0.197061514,0.232868622,2.351026783,1.890073967,0.646552879,22.78847436,25.62780394,29.00729741,9.036674792,0,3.995448979,3.833142533,2.453267711,0.670457595,0.198139877,3.015629187,2.166336586,0.54924816,16.9812654,14.13754439,34.53150979,4.527444254,0.006062971,0.002373084,0.375856141,0,0,3.719935674,0,95.9018351,45.0-119.0,45,119,1782.503341,122.7207985,200.4926949,467.1356812,256.2446938,18.19753265,22.76859983,27.75979869,24.47473272,11.05149937,13.91659927,22.06270027,15.67420006,25.03809929,31.11859894,33.13579941,32.13059998,13.75559966,17.01003329,23.08409945,20.08550008,0.509700477,0.74669975,0.754700363,0.699498594,15.9052,23.27939987,22.68429947,19.88959885,0.101064334,0.065025089,0.112196772,0.07581671,-0.953597913,0.018828337,-0.016378567,-0.009556635,0.3824506,0.200087888,0.516745468,0.248865033,564380.3828,28.71525002,91.04660034,47.27808533,6.768318653,8.262374878,7.867647503,0
186,Lake Ouachita,Blakely Mountain Dam,Vicksburg District,MVK,Mississippi Valley Division,MVD,No,55.25964904,154.9842045,None,0,3.137313009,0,4.080478645,1.401934127,0.58592979,0.176814389,0.198952647,73.94424231,3.75638699,3.210611352,8.977554703,0.032852514,0.49692952,2.376771108,0,3.787832772,2.090151904,0.886505895,0.288590666,0.261252213,62.43467776,4.245240622,3.74161366,14.16645022,1.270867418,4.450045767,178.7297297,0.473010017,0,0,0,21.38224929,0,0,78.61775071,4.6-11.0,7,570,154.9842045,333.8205948,431.6367035,307.544693,347.8837967,5.653466702,15.52306652,25.89593315,16.33016618,-1.61500001,3.99819994,18.49880028,3.536399841,13.17759991,26.37599945,33.11549759,29.42639923,0.581966639,9.826199691,20.34686597,11.1122667,0.332199961,0.484700412,0.415101439,0.230500326,8.846399307,17.0958004,28.58429909,23.11779976,0.031980603,-0.012014912,0.030159702,-0.031899889,-0.034354689,-0.145734382,-0.02173592,-0.137737606,0.096852981,0.04511453,0.059738419,0.033159971,2100131.769,5.575945854,19.75166702,10.06991747,6.538874626,6.820134163,6.712971869,0
324,Lake Pend Oreille,Albeni Falls Dam,Seattle District,NWS,Northwestern Division,NWD,No,1019.591373,339.9817829,None,0,5.219015957,0.004295257,1.578333191,1.299280579,0.641306273,0.100642924,0.318770701,74.22049991,10.37359436,3.074100059,0.252620259,0.576225298,2.341315237,2.897604054,0.004949006,1.452046076,1.389146484,0.822404627,0.167528031,0.264006747,70.94685838,12.15475828,3.671098398,0.397743469,3.191307824,2.003429876,631.4496644,1.331846812,0.795995405,0,0.066443248,0,0,0,99.13756135,45.0-119.0,45,119,339.9817829,229.9236984,181.1417961,100.641901,174.5186977,-1.227833291,7.528866529,17.93533293,7.937266429,-4.766499996,-2.060799837,8.175000191,-1.628700018,3.912599802,19.2826004,28.27779961,22.39760017,-3.513933261,1.158799907,7.976500034,2.561699967,0.20389986,0.338799983,1.145600319,0.265999347,3.310899973,15.45219994,29.12649918,19.0651989,-0.005677004,-0.025266256,-0.020162565,0.004005575,-0.132224891,-0.146700166,-0.173216895,-0.095930908,0.062197732,0.029411161,0.028973024,0.03852342,405105.9091,8.376487732,13.61723995,10.2366037,7.277694225,7.694169998,7.465671012,0
